imdbId,tvdbId,tmdbId
tt0045871,229308,303676
tt0047397,105361,320010
tt0092825,173726,297785
tt0197956,,259158
tt2518370,148474,303179
tt0109618,164379,262201
tt3234704,348104,365984
tt0923870,,37093
tt1437272,271112,274044
tt0415955,82277,125741
tt0275067,34740,44340
tt0033226,23564,17836
tt1261422,161161,126610
tt0151479,46498,123707
tt0448239,197117,180970
tt0453340,124076,103487
tt0122591,77554,178907
tt0084849,47817,170245
tt0050214,,171164
tt0066517,30175,126278
tt0074470,152676,180561
tt0014931,219093,169255
tt0187386,329699,112180
tt0080001,219121,169566
tt0053269,80864,170133
tt0109625,50250,123390
tt1723122,219688,178551
tt0095716,78333,110976
tt0108268,353860,102396
tt0034779,170486,110191
tt0041550,47880,179085
tt0465904,,1100955
tt0398830,152605,170113
tt0065562,,1095544
tt0309510,,109989
tt0317772,154638,124189
tt0123056,123352,112046
tt2393829,62176,111966
tt0025269,50647,180809
tt0166695,156565,125760
tt0069334,85793,169364
tt0032011,54216,367563
tt0454515,81965,102119
tt0023625,50549,170533
tt0035482,,1042007
tt1105300,62497,36406
tt0886487,168901,169811
tt0092838,,1035646
tt0222773,244954,433965
tt0106348,218409,155513
tt0064508,,157617
tt0383059,,1032510
tt2145744,288080,102952
tt0181636,326134,365591
tt0182722,80066,368180
tt0094945,,1021285
tt0328499,323541,433239
tt1164666,82233,169226
tt0051360,156777,155752
tt18312496,,1022912
tt0395978,76644,157366
tt0162985,239099,368311
tt28718093,,1568464
tt2630076,107569,299692
tt0023162,47818,170246
tt4761270,160121,364427
tt0039915,246026,300086
tt0367845,179575,436451
tt0011768,,1571616
tt1980298,122208,169506
tt3201792,56722,298185
tt1385591,60869,168336
tt5928610,,438170
tt3686998,13555,366696
tt5813568,157967,438752
tt1734068,219701,178832
tt3582020,21318,436932
tt0023769,47882,179139
tt0222726,,294213
tt0018710,53317,180316
tt5000724,150416,364814
tt4184046,,1093937
tt4498460,119561,365183
tt0176712,216965,126059
tt1322903,166592,125467
tt4207196,71113,365038
tt3706352,97789,294793
tt0095380,,1265161
tt0344966,179117,155808
tt7803844,,1026458
tt17012768,340744,1020975
tt0256961,79027,178756
tt27109859,,1097021
tt22187898,346968,1025301
tt0466924,,1022923
tt23220186,346434,1098064
tt27075958,356132,1098006
tt19854690,364188,1695067
tt11771316,362276,1096805
tt32159566,356109,1266780
tt32187439,,1261675
tt29145948,,1267973
tt16103578,348808,1019961
tt32275404,,1268815
tt13358904,365361,1100856
tt26656750,366267,1000828
tt34208307,362800,1261504
tt12619502,,1581918
tt0184354,30447,75465
tt0289138,120167,84730
tt0035753,15603,29084
tt0056444,15642,50759
tt0097584,69170,83524
tt1290419,28304,50555
tt0063452,78389,46015
tt0173314,327263,292654
tt0252852,196940,290470
tt0078777,,713600
tt0088658,44352,396485
tt0019465,71171,49543
tt1037163,60245,44898
tt0042842,229007,289419
tt1756672,106670,293241
tt0013356,100873,294232
tt0247184,96194,83234
tt1235200,118617,45020
tt0100059,123467,451370
tt0128542,188475,389825
tt0095890,209139,536776
tt0314563,,838881
tt0495060,,49652
tt0058877,204995,494189
tt1424066,67508,49236
tt2387419,188176,541795
tt0090876,233361,393301
tt0770736,264970,505912
tt0124297,214274,72139
tt1437362,18930,72074
tt0491325,191192,497518
tt0229288,165139,390857
tt0955832,267146,496067
tt1305677,204934,391368
tt0078495,,84493
tt0068941,126469,73147
tt0189758,44056,296191
tt0143880,172730,393353
tt2077851,11129,84340
tt0067895,114003,292979
tt1617207,67322,49588
tt0402492,212616,51055
tt0034257,,725542
tt0091006,233368,547678
tt0091175,,293097
tt1145514,152756,288451
tt0045864,124328,84788
tt2954700,,722041
tt1440167,281378,394304
tt0182689,240897,504627
tt4807378,299654,543940
tt0194469,242271,538684
tt3411398,299888,546764
tt0042807,55124,73317
tt2749282,103995,389323
tt3905098,,296577
tt1851981,55235,83724
tt0191371,326718,537391
tt0034417,228009,294384
tt0175343,239692,510527
tt2072230,6286,295830
tt4897890,182502,392567
tt6501286,82920,495420
tt0045804,155357,290493
tt3623074,,296042
tt3588852,327791,543357
tt3560742,33641,289732
tt2691102,53982,295485
tt4161564,25931,389044
tt4976628,134408,394139
tt0210757,73442,474330
tt5746140,325733,394442
tt6039512,,390772
tt0224435,245089,493520
tt4002168,186516,289393
tt6864006,116819,475602
tt0161832,,293351
tt6947528,12911,494681
tt6280608,13929,478427
tt0391395,259381,475040
tt10183622,,475950
tt7752142,23220,493201
tt8360186,73573,494456
tt5601862,196301,389969
tt10740298,,729313
tt8393332,132392,542917
tt10326264,316320,544761
tt0073681,231933,542266
tt12587564,138107,728203
tt0030362,174065,290733
tt11385506,,845639
tt0085880,135330,289619
tt0480531,,732448
tt14755038,332598,835504
tt0144616,237643,289204
tt0053693,,290350
tt0109908,234726,517357
tt7083032,,714531
tt3399862,323690,542941
tt0146329,,514925
tt0275409,251045,560564
tt2083140,,853506
tt1384927,11006,91551
tt8167750,208346,565608
tt0039739,25032,49842
tt0054936,35471,84119
tt0023871,46553,49961
tt0048701,165455,92728
tt0207721,,564348
tt0074354,103312,80093
tt0309426,254596,564075
tt0116714,82792,56830
tt0046281,,561133
tt0159679,238862,562349
tt0413179,160402,79573
tt0899095,203887,85087
tt0093959,117465,92755
tt0052334,93240,84725
tt0030285,,934413
tt1502422,157277,82878
tt0284303,14695,33645
tt0017550,,936095
tt0102361,,83549
tt0100134,26242,91217
tt0075102,54482,469187
tt0091815,62704,80611
tt0454147,82260,83299
tt0080742,95060,83914
tt1516541,159866,82625
tt0100047,30271,56118
tt2325845,122704,335962
tt0195052,,914221
tt2325604,289164,335944
tt0078200,,56612
tt1392996,212459,49841
tt1720263,65177,79475
tt0036893,228335,487218
tt2243361,148171,93222
tt0195050,,487259
tt1941513,196882,495537
tt0276933,251213,494358
tt0166784,,490278
tt1111266,,915438
tt2710942,48760,339066
tt2006670,294641,497970
tt0100706,37922,93344
tt0028672,324384,488041
tt3785458,283821,424627
tt0455226,262692,338985
tt7327350,346037,421274
tt0192338,,420564
tt4630550,8023,340481
tt0010560,,801566
tt4065340,36018,336149
tt0320314,254194,424082
tt4680182,1962,339967
tt0016228,,916831
tt1899240,168189,93011
tt0281986,251694,484518
tt5567494,223290,567581
tt3564200,30909,337663
tt5552922,294019,492334
tt0017134,,933352
tt0461666,,835883
tt5896860,18692,421228
tt7563886,182005,420331
tt6907804,36247,489648
tt0025490,94368,425096
tt7607276,127068,488758
tt7757028,293297,484365
tt7681902,665,490003
tt0098313,45384,402216
tt9074150,25452,562682
tt6084202,136700,567566
tt7983894,136081,568467
tt4065172,,405179
tt10402878,,424339
tt8486464,14148,564492
tt6143092,,916363
tt9189476,,591001
tt14033416,,795818
tt14114802,156303,799876
tt1080585,16873,57656
tt11727866,339170,795109
tt14253846,201208,833339
tt0376125,,916090
tt17074540,341727,916443
tt14486678,332586,927855
tt16377714,342208,913689
tt15415872,,910837
tt16379454,336252,914268
tt0347920,155510,83314
tt3996414,190879,422143
tt0320227,,906275
tt0103158,88568,91183
tt28378144,,846519
tt11558688,337643,934196
tt0386490,,934783
tt5254612,149308,396744
tt0006699,,488033
tt0066797,120023,171520
tt0020938,47452,113430
tt0053295,123542,171577
tt0430257,88941,333771
tt0872278,,1042867
tt0051971,197085,167488
tt0191669,241903,332310
tt0103333,68132,172743
tt2722696,70490,171942
tt0044125,60522,113823
tt0352748,360382,469868
tt2121249,,343861
tt1606189,80548,116165
tt0058234,50099,104917
tt0038544,50197,116104
tt0063026,154232,105843
tt1840911,14271,104634
tt0123337,,1106016
tt0209055,47778,165547
tt0112699,166921,173954
tt0029340,73049,172364
tt1754421,110227,116423
tt0033086,116874,173434
tt0022437,53200,164272
tt0024628,145390,165292
tt0045137,67608,111566
tt0043320,122641,111008
tt0036935,179111,465551
tt0139731,,1113983
tt0063684,30783,124807
tt0027097,85161,115781
tt0048772,50554,171394
tt0030957,100491,114627
tt0043803,86565,115311
tt0354232,257022,462871
tt0376887,170909,473075
tt0222775,216897,124767
tt0107373,,1113922
tt0121462,70149,467139
tt1390398,30863,164184
tt0050333,,1664355
tt0031604,208809,164424
tt2355575,,1026893
tt2298224,21278,172792
tt2766354,138233,339672
tt3961528,,335952
tt0416774,108122,163181
tt0322427,,1656240
tt3026488,7742,334522
tt0038933,228590,467562
tt0244254,248072,339666
tt4160794,276886,337621
tt3464744,327192,473360
tt1045075,,1114661
tt4483530,,1248868
tt5552964,276778,336778
tt2395228,43584,173165
tt0080181,219002,167383
tt0198045,242699,470739
tt5768208,61643,432689
tt5818818,14452,436167
tt0126724,193642,125100
tt1864496,,1235484
tt5596104,12463,467519
tt7210122,,467741
tt6068978,23856,433002
tt6421366,60991,432784
tt0032191,206076,334096
tt3803592,,1029447
tt6447022,285029,438591
tt18336268,351633,1027604
tt0104713,,1639548
tt1067921,292177,472832
tt1633183,,1115614
tt17054364,364305,1027618
tt16440566,,1106109
tt26680886,,1036828
tt0377490,340986,1036997
tt26449979,359673,1151649
tt28251351,349190,1146252
tt9511468,,1153862
tt11667972,,1138409
tt2061592,284670,434701
tt28074691,,1150478
tt0457896,,173646
tt16375952,342160,1027385
tt28522540,350451,1103678
tt28181729,,1247498
tt15674874,355314,1239257
tt30767334,355314,1239257
tt0332344,156723,164144
tt0352213,,1151505
tt1586701,196343,334638
tt0236583,247426,331419
tt28070143,,1142658
tt31549782,351998,1153325
tt30972810,353407,1235623
tt33518175,354017,1237550
tt36107185,,1154730
tt0145008,145730,313750
tt0427323,68370,32313
tt0040705,25907,32558
tt0089680,,360230
tt0019658,,190373
tt0059000,52881,123498
tt0036577,55552,123703
tt0059551,206559,327140
tt0054679,,279896
tt0099111,48691,313527
tt0076401,72352,293650
tt0137187,,191347
tt0161221,238981,322851
tt0044592,229177,327758
tt0063195,117318,124597
tt0070543,32321,125133
tt0020285,60001,289388
tt0096801,329917,279754
tt2323954,141049,348564
tt0102993,80272,123778
tt0112998,74757,124409
tt0924225,61076,280184
tt0256859,249259,290875
tt1774674,165406,347981
tt1745753,,330467
tt0040567,228748,281424
tt0085927,,281215
tt0215045,244296,331532
tt1054636,,279529
tt1279111,187200,279792
tt0045694,87778,322960
tt0026637,47994,192664
tt0366371,203590,328861
tt2523934,170287,291577
tt1661873,,353033
tt1527721,275313,322699
tt0321365,253829,320968
tt0229267,319962,123353
tt4063438,106051,352694
tt2304771,9964,192136
tt0372777,,328072
tt0030090,321335,190411
tt0018552,53384,189839
tt3507558,187343,331132
tt3390572,12558,280795
tt0002816,50722,192029
tt0376793,196293,349298
tt0435108,261597,349299
tt0026699,190932,330528
tt2292326,68513,312980
tt4384350,103361,324496
tt3982468,38665,290890
tt3568084,275276,322184
tt1773041,114907,191118
tt3744684,66612,279579
tt0184309,180984,329746
tt0271570,250726,277996
tt0246115,248218,322227
tt0155342,,292180
tt0324579,181149,123405
tt1961366,115265,279739
tt0279888,,349209
tt2474976,7595,312831
tt0164005,239199,349520
tt0051493,229897,280162
tt0168734,25514,322943
tt4034452,11509,316042
tt4262980,7637,315011
tt0381128,,350217
tt4809238,43128,322127
tt2088888,151934,323710
tt0141517,165979,277360
tt0330480,,349845
tt0495749,123737,295792
tt0109004,234656,315717
tt4108740,272933,297740
tt2231646,114012,277686
tt3826264,277963,350223
tt0043897,229114,291064
tt0165667,220552,191544
tt4464394,14663,327253
tt3969972,34542,313788
tt0140102,237254,293373
tt3474978,,324276
tt4958390,78777,348529
tt0161436,238992,329296
tt0160455,320473,292794
tt2608452,,1244473
tt0013924,224965,293295
tt3786326,120307,313093
tt1605719,325024,277151
tt0060745,198565,289324
tt0099447,66775,123730
tt0265386,,1236899
tt0098656,114753,187537
tt0049123,229645,328793
tt31121295,365240,1239193
tt0286132,159735,312260
tt15779984,,348685
tt0020193,153896,150537
tt0038299,190309,220001
tt0120373,14225,17770
tt0087115,117656,224897
tt0896515,58431,216889
tt1482194,58822,149150
tt0439713,147196,37009
tt0065503,163041,213692
tt2226519,16323,215881
tt0181637,126360,379307
tt0049153,56279,220565
tt0446733,148404,217358
tt0028408,227204,315675
tt0049139,48960,403041
tt0096198,98734,216468
tt0025022,326050,375378
tt0079740,85792,155710
tt0077134,196651,155356
tt0083536,,368749
tt0857300,110535,154913
tt0358950,204681,331563
tt2229848,88164,180853
tt0279779,,281603
tt0119454,48510,274325
tt0056162,,204800
tt0042690,57831,116286
tt0910917,266728,286785
tt0006995,,284985
tt0137947,359705,306165
tt0030444,227475,347844
tt0026742,40315,244420
tt0407099,260235,243934
tt0376061,110538,278150
tt0084514,197859,157578
tt0031946,56137,198143
tt0062032,66197,28279
tt0073703,194052,177962
tt0397303,218324,154147
tt0063827,89323,242495
tt0023616,87566,157496
tt0475415,263446,309061
tt0057673,230544,338052
tt0059904,219814,181040
tt0067640,231392,315585
tt0047684,53134,158720
tt0137283,89736,199855
tt0007626,221590,206417
tt2046110,59540,175040
tt0099264,31011,154261
tt0089362,126574,245128
tt6967702,47891,181441
tt2195906,186919,156133
tt0065064,,213183
tt3215346,186720,236314
tt0051627,69895,222996
tt2935564,6359,197950
tt0038618,228540,369989
tt0366711,50795,200975
tt0154024,,1161806
tt2558192,330417,343036
tt0044793,80029,215804
tt3119922,204027,240852
tt0423061,201351,376934
tt3742378,5714,310569
tt5466576,75439,378102
tt1489889,1843,302699
tt0033039,,176208
tt1718924,2763,375183
tt4900708,16940,380620
tt3334212,61055,335869
tt0045185,229253,237870
tt0043984,190708,306224
tt0101320,,296878
tt0119678,55990,180573
tt0192792,325939,205618
tt4460238,187362,371490
tt0029168,72248,242704
tt0490428,186230,276221
tt0083373,177796,213365
tt0136431,,320101
tt2074448,,282055
tt5297750,21456,373558
tt28767410,,1087972
tt0284373,78621,38075
tt28309594,358907,1151039
tt27775514,350791,1127580
tt8753520,,1143282
tt0286321,119618,374835
tt4716728,219793,180507
tt2245195,41980,115199
tt19848676,364202,1177865
tt28086675,,1177641
tt0329278,101752,116756
tt31124278,,1203670
tt31450914,346556,1160981
tt0190774,,181249
tt29579044,,1172551
tt0103267,181118,244437
tt39261436,374101,1546166
tt1858748,,176917
tt0122642,60492,134368
tt0063198,28780,98193
tt2149190,61321,124066
tt0026893,112375,107876
tt0085213,72396,60612
tt0838192,62528,60850
tt0065757,66778,92296
tt0219219,,507960
tt0089977,16543,50211
tt0049856,28584,60938
tt1066352,,99468
tt8310986,,991611
tt0117657,190643,603388
tt0298593,157858,128345
tt0183460,44208,62713
tt0022054,98487,99732
tt0083224,,599430
tt1562450,84969,131880
tt0067143,,99554
tt0336238,,988598
tt0366596,44283,50988
tt0058029,49498,47265
tt0332029,195405,92113
tt0104373,176316,124083
tt1526317,38957,60708
tt1547230,21500,60062
tt0059382,327612,98090
tt0113658,82884,122289
tt0155848,179283,469985
tt0057385,89216,502286
tt0273896,84675,126793
tt0078988,190645,501793
tt0272329,197025,504719
tt0085955,180520,124977
tt1329469,100144,92474
tt1535464,194184,91991
tt1144814,186488,500946
tt0107068,,125765
tt14014428,,920151
tt1431260,,1099918
tt10226498,,987773
tt0155046,,993731
tt0490509,264280,621350
tt0108557,69449,49762
tt3041020,307551,613561
tt13684416,,924444
tt0016889,,982178
tt0267450,168099,510859
tt1160621,,1068184
tt0019549,73144,507490
tt0160963,,493579
tt5904008,295393,504381
tt0106568,347494,124303
tt0304164,253447,500875
tt4518682,,1063721
tt0020707,94860,510850
tt7446528,295683,507437
tt6577798,20171,499360
tt6556670,1869,505436
tt0253990,,497121
tt0363881,,922683
tt6214084,54480,468274
tt7279180,22018,468703
tt9417594,307075,608838
tt0166290,,1272606
tt6680858,102559,469108
tt30580940,,1305547
tt7769530,15040,499720
tt7993338,25236,503943
tt7926238,30157,499865
tt3281776,,1076117
tt0015890,225337,600108
tt0272078,250778,507417
tt5322168,16955,507697
tt7004152,118761,502172
tt0117518,42947,111025
tt10334198,306367,602469
tt0287178,326203,498158
tt6107796,147982,605900
tt9504976,323656,606499
tt10366428,,606236
tt0836716,,608313
tt4675526,,336412
tt1362542,87394,122223
tt8181502,22654,510255
tt0129410,,1100802
tt11936298,,465197
tt15559316,338120,916964
tt0081668,,119912
tt15429702,,985629
tt30013461,,1331038
tt0356942,257194,504817
tt21226876,341088,996933
tt29714073,362182,1198654
tt33030166,366792,1320414
tt0063680,172248,130864
tt26238710,367407,1319969
tt14247490,,923985
tt23642252,,1255589
tt0043540,28600,46875
tt0061610,62478,47263
tt0319894,215079,85723
tt0091715,74945,63972
tt1519360,310274,638312
tt0052644,16499,54880
tt0030149,39740,67880
tt0467486,88901,471918
tt0479506,67334,46773
tt3794342,,63203
tt1756415,9251,85038
tt0049036,76706,89079
tt1156148,72572,55376
tt0463287,31434,85537
tt0091038,32607,63980
tt0043927,41083,65534
tt0448417,262359,623090
tt0098725,38948,65015
tt0007508,,849322
